Date,Adj Close
8/28/09,1028.93
8/27/09,1030.98
8/26/09,1028.12
8/25/09,1028
8/24/09,1025.57
8/21/09,1026.13
8/20/09,1007.37
8/19/09,996.46
8/18/09,989.67
8/17/09,979.73
8/14/09,1004.09
8/13/09,1012.73
8/12/09,1005.81
8/11/09,994.35
8/10/09,1007.1
8/7/09,1010.48
8/6/09,997.08
8/5/09,1002.72
8/4/09,1005.65
8/3/09,1002.63
7/31/09,987.48
7/30/09,986.75
7/29/09,975.15
7/28/09,979.62
7/27/09,982.18
7/24/09,979.26
7/23/09,976.29
7/22/09,954.07
7/21/09,954.58
7/20/09,951.13
7/17/09,940.38
7/16/09,940.74
7/15/09,932.68
7/14/09,905.84
7/13/09,901.05
7/10/09,879.13
7/9/09,882.68
7/8/09,879.56
7/7/09,881.03
7/6/09,898.72
7/2/09,896.42
7/1/09,923.33
6/30/09,919.32
6/29/09,927.23
6/26/09,918.9
6/25/09,920.26
6/24/09,900.94
6/23/09,895.1
6/22/09,893.04
6/19/09,921.23
6/18/09,918.37
6/17/09,910.71
6/16/09,911.97
6/15/09,923.72
6/12/09,946.21
6/11/09,944.89
6/10/09,939.15
6/9/09,942.43
6/8/09,939.14
6/5/09,940.09
6/4/09,942.46
6/3/09,931.76
6/2/09,944.74
6/1/09,942.87
5/29/09,919.14
5/28/09,906.83
5/27/09,893.06
5/26/09,910.33
5/22/09,887
5/21/09,888.33
5/20/09,903.47
5/19/09,908.13
5/18/09,909.71
5/15/09,882.88
5/14/09,893.07
5/13/09,883.92
5/12/09,908.35
5/11/09,909.24
5/8/09,929.23
5/7/09,907.39
5/6/09,919.53
5/5/09,903.8
5/4/09,907.24
5/1/09,877.52
4/30/09,872.81
4/29/09,873.64
4/28/09,855.16
4/27/09,857.51
4/24/09,866.23
4/23/09,851.92
4/22/09,843.55
4/21/09,850.08
4/20/09,832.39
4/17/09,869.6
4/16/09,865.3
4/15/09,852.06
4/14/09,841.5
4/13/09,858.73
4/9/09,856.56
4/8/09,825.16
4/7/09,815.55
4/6/09,835.48
4/3/09,842.5
4/2/09,834.38
4/1/09,811.08
3/31/09,797.87
3/30/09,787.53
3/27/09,815.94
3/26/09,832.86
3/25/09,813.88
3/24/09,806.12
3/23/09,822.92
3/20/09,768.54
3/19/09,784.04
3/18/09,794.35
3/17/09,778.12
3/16/09,753.89
3/13/09,756.55
3/12/09,750.74
3/11/09,721.36
3/10/09,719.6
3/9/09,676.53
3/6/09,683.38
3/5/09,682.55
3/4/09,712.87
3/3/09,696.33
3/2/09,700.82
2/27/09,735.09
2/26/09,752.83
2/25/09,764.9
2/24/09,773.14
2/23/09,743.33
2/20/09,770.05
2/19/09,778.94
2/18/09,788.42
2/17/09,789.17
2/13/09,826.84
2/12/09,835.19
2/11/09,833.74
2/10/09,827.16
2/9/09,869.89
2/6/09,868.6
2/5/09,845.85
2/4/09,832.23
2/3/09,838.51
2/2/09,825.44
1/30/09,825.88
1/29/09,845.14
1/28/09,874.09
1/27/09,845.71
1/26/09,836.57
1/23/09,831.95
1/22/09,827.5
1/21/09,840.24
1/20/09,805.22
1/16/09,850.12
1/15/09,843.74
1/14/09,842.62
1/13/09,871.79
1/12/09,870.26
1/9/09,890.35
1/8/09,909.73
1/7/09,906.65
1/6/09,934.7
1/5/09,927.45
1/2/09,931.8
12/31/08,903.25
12/30/08,890.64
12/29/08,869.42
12/26/08,872.8
12/24/08,868.15
12/23/08,863.16
12/22/08,871.63
12/19/08,887.88
12/18/08,885.28
12/17/08,904.42
12/16/08,913.18
12/15/08,868.57
12/12/08,879.73
12/11/08,873.59
12/10/08,899.24
12/9/08,888.67
12/8/08,909.7
12/5/08,876.07
12/4/08,845.22
12/3/08,870.74
12/2/08,848.81
12/1/08,816.21
11/28/08,896.24
11/26/08,887.68
11/25/08,857.39
11/24/08,851.81
11/21/08,800.03
11/20/08,752.44
11/19/08,806.58
11/18/08,859.12
11/17/08,850.75
11/14/08,873.29
11/13/08,911.29
11/12/08,852.3
11/11/08,898.95
11/10/08,919.21
11/7/08,930.99
11/6/08,904.88
11/5/08,952.77
11/4/08,1005.75
11/3/08,966.3
10/31/08,968.75
10/30/08,954.09
10/29/08,930.09
10/28/08,940.51
10/27/08,848.92
10/24/08,876.77
10/23/08,908.11
10/22/08,896.78
10/21/08,955.05
10/20/08,985.4
10/17/08,940.55
10/16/08,946.43
10/15/08,907.84
10/14/08,998.01
10/13/08,1003.35
10/10/08,899.22
10/9/08,909.92
10/8/08,984.94
10/7/08,996.23
10/6/08,1056.89
10/3/08,1099.23
10/2/08,1114.28
10/1/08,1161.06
9/30/08,1166.36
9/29/08,1106.42
9/26/08,1213.27
9/25/08,1209.18
9/24/08,1185.87
9/23/08,1188.22
9/22/08,1207.09
9/19/08,1255.08
9/18/08,1206.51
9/17/08,1156.39
9/16/08,1213.6
9/15/08,1192.7
9/12/08,1251.7
9/11/08,1249.05
9/10/08,1232.04
9/9/08,1224.51
9/8/08,1267.79
9/5/08,1242.31
9/4/08,1236.83
9/3/08,1274.98
9/2/08,1277.58
8/29/08,1282.83
8/28/08,1300.68
8/27/08,1281.66
8/26/08,1271.51
8/25/08,1266.84
8/22/08,1292.2
8/21/08,1277.72
8/20/08,1274.54
8/19/08,1266.69
8/18/08,1278.6
8/15/08,1298.2
8/14/08,1292.93
8/13/08,1285.83
8/12/08,1289.59
8/11/08,1305.32
8/8/08,1296.32
8/7/08,1266.07
8/6/08,1289.19
8/5/08,1284.88
8/4/08,1249.01
8/1/08,1260.31
7/31/08,1267.38
7/30/08,1284.26
7/29/08,1263.2
7/28/08,1234.37
7/25/08,1257.76
7/24/08,1252.54
7/23/08,1282.19
7/22/08,1277
7/21/08,1260
7/18/08,1260.68
7/17/08,1260.32
7/16/08,1245.36
7/15/08,1214.91
7/14/08,1228.3
7/11/08,1239.49
7/10/08,1253.39
7/9/08,1244.69
7/8/08,1273.7
7/7/08,1252.31
7/3/08,1262.9
7/2/08,1261.52
7/1/08,1284.91
6/30/08,1280
6/27/08,1278.38
6/26/08,1283.15
6/25/08,1321.97
6/24/08,1314.29
6/23/08,1318
6/20/08,1317.93
6/19/08,1342.83
6/18/08,1337.81
6/17/08,1350.93
6/16/08,1360.14
6/13/08,1360.03
6/12/08,1339.87
6/11/08,1335.49
6/10/08,1358.44
6/9/08,1361.76
6/6/08,1360.68
6/5/08,1404.05
6/4/08,1377.2
6/3/08,1377.65
6/2/08,1385.67
5/30/08,1400.38
5/29/08,1398.26
5/28/08,1390.84
5/27/08,1385.35
5/23/08,1375.93
5/22/08,1394.35
5/21/08,1390.71
5/20/08,1413.4
5/19/08,1426.63
5/16/08,1425.35
5/15/08,1423.57
5/14/08,1408.66
5/13/08,1403.04
5/12/08,1403.58
5/9/08,1388.28
5/8/08,1397.68
5/7/08,1392.57
5/6/08,1418.26
5/5/08,1407.49
5/2/08,1413.9
5/1/08,1409.34
4/30/08,1385.59
4/29/08,1390.94
4/28/08,1396.37
4/25/08,1397.84
4/24/08,1388.82
4/23/08,1379.93
4/22/08,1375.94
4/21/08,1388.17
4/18/08,1390.33
4/17/08,1365.56
4/16/08,1364.71
4/15/08,1334.43
4/14/08,1328.32
4/11/08,1332.83
4/10/08,1360.55
4/9/08,1354.49
4/8/08,1365.54
4/7/08,1372.54
4/4/08,1370.4
4/3/08,1369.31
4/2/08,1367.53
4/1/08,1370.18
3/31/08,1322.7
3/28/08,1315.22
3/27/08,1325.76
3/26/08,1341.13
3/25/08,1352.99
3/24/08,1349.88
3/20/08,1329.51
3/19/08,1298.42
3/18/08,1330.74
3/17/08,1276.6
3/14/08,1288.14
3/13/08,1315.48
3/12/08,1308.77
3/11/08,1320.65
3/10/08,1273.37
3/7/08,1293.37
3/6/08,1304.34
3/5/08,1333.7
3/4/08,1326.75
3/3/08,1331.34
2/29/08,1330.63
2/28/08,1367.68
2/27/08,1380.02
2/26/08,1381.29
2/25/08,1371.8
2/22/08,1353.11
2/21/08,1342.53
2/20/08,1360.03
2/19/08,1348.78
2/15/08,1349.99
2/14/08,1348.86
2/13/08,1367.21
2/12/08,1348.86
2/11/08,1339.13
2/8/08,1331.29
2/7/08,1336.91
2/6/08,1326.45
2/5/08,1336.64
2/4/08,1380.82
2/1/08,1395.42
1/31/08,1378.55
1/30/08,1355.81
1/29/08,1362.3
1/28/08,1353.96
1/25/08,1330.61
1/24/08,1352.07
1/23/08,1338.6
1/22/08,1310.5
1/18/08,1325.19
1/17/08,1333.25
1/16/08,1373.2
1/15/08,1380.95
1/14/08,1416.25
1/11/08,1401.02
1/10/08,1420.33
1/9/08,1409.13
1/8/08,1390.19
1/7/08,1416.18
1/4/08,1411.63
1/3/08,1447.16
1/2/08,1447.16
12/31/07,1468.36
12/28/07,1478.49
12/27/07,1476.27
12/26/07,1497.66
12/24/07,1496.45
12/21/07,1484.46
12/20/07,1460.12
12/19/07,1453
12/18/07,1454.98
12/17/07,1445.9
12/14/07,1467.95
12/13/07,1488.41
12/12/07,1486.59
12/11/07,1477.65
12/10/07,1515.96
12/7/07,1504.66
12/6/07,1507.34
12/5/07,1485.01
12/4/07,1462.79
12/3/07,1472.42
11/30/07,1481.14
11/29/07,1469.72
11/28/07,1469.02
11/27/07,1428.23
11/26/07,1407.22
11/23/07,1440.7
11/21/07,1416.77
11/20/07,1439.7
11/19/07,1433.27
11/16/07,1458.74
11/15/07,1451.15
11/14/07,1470.58
11/13/07,1481.05
11/12/07,1439.18
11/9/07,1453.7
11/8/07,1474.77
11/7/07,1475.62
11/6/07,1520.27
11/5/07,1502.17
11/2/07,1509.65
11/1/07,1508.44
10/31/07,1549.38
10/30/07,1531.02
10/29/07,1540.98
10/26/07,1535.28
10/25/07,1514.4
10/24/07,1515.88
10/23/07,1519.59
10/22/07,1506.33
10/19/07,1500.63
10/18/07,1540.08
10/17/07,1541.24
10/16/07,1538.53
10/15/07,1548.71
10/12/07,1561.8
10/11/07,1554.41
10/10/07,1562.47
10/9/07,1565.15
10/8/07,1552.58
10/5/07,1557.59
10/4/07,1542.84
10/3/07,1539.59
10/2/07,1546.63
10/1/07,1547.04
9/28/07,1526.75
9/27/07,1531.38
9/26/07,1525.42
9/25/07,1517.21
9/24/07,1517.73
9/21/07,1525.75
9/20/07,1518.75
9/19/07,1529.03
9/18/07,1519.78
9/17/07,1476.65
9/14/07,1484.25
9/13/07,1483.95
9/12/07,1471.56
9/11/07,1471.49
9/10/07,1451.7
9/7/07,1453.55
9/6/07,1478.55
9/5/07,1472.29
9/4/07,1489.42
8/31/07,1473.99
8/30/07,1457.64
8/29/07,1463.76
8/28/07,1432.36
8/27/07,1466.79
8/24/07,1479.37
8/23/07,1462.5
8/22/07,1464.07
8/21/07,1447.12
8/20/07,1445.55
8/17/07,1445.94
8/16/07,1411.27
8/15/07,1406.7
8/14/07,1426.54
8/13/07,1452.92
8/10/07,1453.64
8/9/07,1453.09
8/8/07,1497.49
8/7/07,1476.71
8/6/07,1467.67
8/3/07,1433.06
8/2/07,1472.2
8/1/07,1465.81
7/31/07,1455.27
7/30/07,1473.91
7/27/07,1458.95
7/26/07,1482.66
7/25/07,1518.09
7/24/07,1511.04
7/23/07,1541.57
7/20/07,1534.1
7/19/07,1553.08
7/18/07,1546.17
7/17/07,1549.37
7/16/07,1549.52
7/13/07,1552.5
7/12/07,1547.7
7/11/07,1518.76
7/10/07,1510.12
7/9/07,1531.85
7/6/07,1530.44
7/5/07,1525.4
7/3/07,1524.87
7/2/07,1519.43
6/29/07,1503.35
6/28/07,1505.71
6/27/07,1506.34
6/26/07,1492.89
6/25/07,1497.74
6/22/07,1502.56
6/21/07,1522.19
6/20/07,1512.84
6/19/07,1533.7
6/18/07,1531.05
6/15/07,1532.91
6/14/07,1522.97
6/13/07,1515.67
6/12/07,1493
6/11/07,1509.12
6/8/07,1507.67
6/7/07,1490.72
6/6/07,1517.38
6/5/07,1530.95
6/4/07,1539.18
6/1/07,1536.34
5/31/07,1530.62
5/30/07,1530.23
5/29/07,1518.11
5/25/07,1515.73
5/24/07,1507.51
5/23/07,1522.28
5/22/07,1524.12
5/21/07,1525.1
5/18/07,1522.75
5/17/07,1512.75
5/16/07,1514.14
5/15/07,1501.19
5/14/07,1503.15
5/11/07,1505.85
5/10/07,1491.47
5/9/07,1512.58
5/8/07,1507.72
5/7/07,1509.48
5/4/07,1505.62
5/3/07,1502.39
5/2/07,1495.92
5/1/07,1486.3
4/30/07,1482.37
4/27/07,1494.07
4/26/07,1494.25
4/25/07,1495.42
4/24/07,1480.41
4/23/07,1480.93
4/20/07,1484.35
4/19/07,1470.73
4/18/07,1472.5
4/17/07,1471.48
4/16/07,1468.33
4/13/07,1452.85
4/12/07,1447.8
4/11/07,1438.87
4/10/07,1448.39
4/9/07,1444.61
4/5/07,1443.76
4/4/07,1439.37
4/3/07,1437.77
4/2/07,1424.55
3/30/07,1420.86
3/29/07,1422.53
3/28/07,1417.23
3/27/07,1428.61
3/26/07,1437.5
3/23/07,1436.11
3/22/07,1434.54
3/21/07,1435.04
3/20/07,1410.94
3/19/07,1402.06
3/16/07,1386.95
3/15/07,1392.28
3/14/07,1387.17
3/13/07,1377.95
3/12/07,1406.6
3/9/07,1402.84
3/8/07,1401.89
3/7/07,1391.97
3/6/07,1395.41
3/5/07,1374.12
3/2/07,1387.17
3/1/07,1403.17
2/28/07,1406.82
2/27/07,1399.04
2/26/07,1449.37
2/23/07,1451.19
2/22/07,1456.38
2/21/07,1457.63
2/20/07,1459.68
2/16/07,1455.54
2/15/07,1456.81
2/14/07,1455.3
2/13/07,1444.26
2/12/07,1433.37
2/9/07,1438.06
2/8/07,1448.31
2/7/07,1450.02
2/6/07,1448
2/5/07,1446.99
2/2/07,1448.39
2/1/07,1445.94
1/31/07,1438.24
1/30/07,1428.82
1/29/07,1420.62
1/26/07,1422.18
1/25/07,1423.9
1/24/07,1440.13
1/23/07,1427.99
1/22/07,1422.95
1/19/07,1430.5
1/18/07,1426.37
1/17/07,1430.62
1/16/07,1431.9
1/12/07,1430.73
1/11/07,1423.82
1/10/07,1414.85
1/9/07,1412.11
1/8/07,1412.84
1/5/07,1409.71
1/4/07,1418.34
1/3/07,1416.6
